t,UAB
0.174023,0.950021
0.174219,0.950021
0.174414,0.950021
0.174609,0.95002
0.174805,0.95002
0.175,0.95002
0.175195,0.950019
0.175391,0.950019
0.175586,0.950019
0.175781,0.950018
0.175977,0.950018
0.176172,0.950017
0.176367,0.950017
0.176563,0.950017
0.176758,0.950016
0.176953,0.950016
0.177148,0.950016
0.177344,0.950015
0.177539,0.950015
0.177734,0.950015
0.17793,0.950014
0.178125,0.950014
0.17832,0.950014
0.178516,0.950013
0.178711,0.950013
0.178906,0.950012
0.179102,0.950012
0.179297,0.950012
0.179492,0.950011
0.179688,0.950011
0.179883,0.950011
0.180078,0.95001
0.180273,0.95001
0.180469,0.95001
0.180664,0.950009
0.180859,0.950009
0.181055,0.950009
0.18125,0.950008
0.181445,0.950008
0.181641,0.950007
0.181836,0.950007
0.182031,0.950007
0.182227,0.950007
0.182422,0.950006
0.182617,0.950006
0.182812,0.950006
0.183008,0.950006
0.183203,0.950006
0.183398,0.950006
0.183594,0.950006
0.183789,0.950006
0.183984,0.950006
0.18418,0.950006
0.184375,0.950006
0.18457,0.950006
0.184766,0.950006
0.184961,0.950006
0.185156,0.950006
0.185352,0.950006
0.185547,0.950006
0.185742,0.950005
0.185938,0.950005
0.186133,0.950005
0.186328,0.950005
0.186523,0.950005
0.186719,0.950005
0.186914,0.950005
0.187109,0.950005
0.187305,0.950005
0.1875,0.950005
0.187695,0.950005
0.187891,0.950005
0.188086,0.950005
0.188281,0.950005
0.188477,0.950005
0.188672,0.950005
0.188867,0.950005
0.189062,0.950005
0.189258,0.950004
0.189453,0.950004
0.189648,0.950004
0.189844,0.950004
0.190039,0.950004
0.190234,0.950004
0.19043,0.950004
0.190625,0.950004
0.19082,0.950004
0.191016,0.950004
0.191211,0.950004
0.191406,0.950004
0.191602,0.950004
0.191797,0.950004
0.191992,0.950004
0.192188,0.950004
0.192383,0.950004
0.192578,0.950004
0.192773,0.950003
0.192969,0.950003
0.193164,0.950003
0.193359,0.950003
0.193555,0.950003
0.19375,0.950003
0.193945,0.950003
0.194141,0.950003
0.194336,0.950003
0.194531,0.950003
0.194727,0.950003
0.194922,0.950003
0.195117,0.950003
0.195313,0.950003
0.195508,0.950003
0.195703,0.950003
0.195898,0.950003
0.196094,0.950003
0.196289,0.950002
0.196484,0.950002
0.19668,0.950002
0.196875,0.950002
0.19707,0.950002
0.197266,0.950002
0.197461,0.950002
0.197656,0.950002
0.197852,0.950002
0.198047,0.950002
0.198242,0.950002
0.198437,0.950002
0.198633,0.950002
0.198828,0.950002
0.199023,0.950002
0.199219,0.950002
0.199414,0.950002
0.199609,0.950001
0.199805,0.950001
0.2,0.950001
0.200195,0.950001
0.200391,0.950001
0.200586,0.950001
0.200781,0.950001
0.200977,0.950001
0.201172,0.950001
0.201367,0.950001
0.201563,0.950001
0.201758,0.950001
0.201953,0.950001
0.202148,0.950001
0.202344,0.95
0.202539,0.95
0.202734,0.949999
0.20293,0.949999
0.203125,0.949998
0.20332,0.949997
0.203516,0.949997
0.203711,0.949996
0.203906,0.949996
0.204102,0.949995
0.204297,0.949995
0.204492,0.949994
0.204687,0.949994
0.204883,0.949993
0.205078,0.949993
0.205273,0.949992
0.205469,0.949991
0.205664,0.949991
0.205859,0.94999
0.206055,0.94999
0.20625,0.949989
0.206445,0.949989
0.206641,0.949988
0.206836,0.949988
0.207031,0.949987
0.207227,0.949987
0.207422,0.949986
0.207617,0.949985
0.207813,0.949985
0.208008,0.949984
0.208203,0.949984
0.208398,0.949983
0.208594,0.949983
0.208789,0.949982
0.208984,0.949982
0.20918,0.949981
0.209375,0.949981
0.20957,0.94998
0.209766,0.949979
0.209961,0.949979
0.210156,0.949978
0.210352,0.949978
0.210547,0.949977
0.210742,0.949977
0.210938,0.949976
0.211133,0.949976
0.211328,0.949975
0.211523,0.949974
0.211719,0.949974
0.211914,0.949973
0.212109,0.949973
0.212305,0.949972
0.2125,0.949972
0.212695,0.949971
0.212891,0.949971
0.213086,0.94997
0.213281,0.94997
0.213477,0.949969
0.213672,0.949969
0.213867,0.949968
0.214062,0.949967
0.214258,0.949967
0.214453,0.949966
0.214648,0.949966
0.214844,0.949965
0.215039,0.949965
0.215234,0.949964
0.21543,0.949964
0.215625,0.949963
0.21582,0.949963
