t,UAB(V),UAB,delay,output
5.51875,100.19,1.0019,-0.00195,0.99995
5.519375,100.19,1.0019,-0.00195,0.99995
5.52,100.19,1.0019,-0.00195,0.99995
5.520625,100.19,1.0019,-0.00195,0.99995
5.52125,100.19,1.0019,-0.00195,0.99995
5.521875,100.2,1.002,-0.00195,1.00005
5.5225,100.18,1.0018,-0.00195,0.99985
5.523125,100.18,1.0018,-0.00195,0.99985
5.52375,100.18,1.0018,-0.00195,0.99985
5.524375,100.18,1.0018,-0.00195,0.99985
5.525,100.18,1.0018,-0.00195,0.99985
5.525625,100.17,1.0017,-0.00195,0.99975
5.52625,100.17,1.0017,-0.00195,0.99975
5.526875,100.17,1.0017,-0.00195,0.99975
5.5275,100.17,1.0017,-0.00195,0.99975
5.528125,100.17,1.0017,-0.00195,0.99975
5.52875,100.17,1.0017,-0.00195,0.99975
5.529375,100.16,1.0016,-0.00195,0.99965
5.53,100.16,1.0016,-0.00195,0.99965
5.530625,100.17,1.0017,-0.00195,0.99975
5.53125,100.17,1.0017,-0.00195,0.99975
5.531875,100.17,1.0017,-0.00195,0.99975
5.5325,100.18,1.0018,-0.00195,0.99985
5.533125,100.18,1.0018,-0.00195,0.99985
5.53375,100.18,1.0018,-0.00195,0.99985
5.534375,100.18,1.0018,-0.00195,0.99985
5.535,100.18,1.0018,-0.00195,0.99985
5.535625,100.16,1.0016,-0.00195,0.99965
5.53625,100.16,1.0016,-0.00195,0.99965
5.536875,100.16,1.0016,-0.00195,0.99965
5.5375,100.16,1.0016,-0.00195,0.99965
5.538125,100.16,1.0016,-0.00195,0.99965
5.53875,100.16,1.0016,-0.00195,0.99965
5.539375,100.16,1.0016,-0.00195,0.99965
5.54,100.16,1.0016,-0.00195,0.99965
5.540625,100.16,1.0016,-0.00195,0.99965
5.54125,100.16,1.0016,-0.00195,0.99965
5.541875,100.15,1.0015,-0.00195,0.99955
5.5425,100.15,1.0015,-0.00195,0.99955
5.543125,100.15,1.0015,-0.00195,0.99955
5.54375,100.15,1.0015,-0.00195,0.99955
5.544375,100.16,1.0016,-0.00195,0.99965
5.545,100.16,1.0016,-0.00195,0.99965
5.545625,100.15,1.0015,-0.00195,0.99955
5.54625,100.15,1.0015,-0.00195,0.99955
5.546875,100.15,1.0015,-0.00195,0.99955
5.5475,100.15,1.0015,-0.00195,0.99955
5.548125,100.15,1.0015,-0.00195,0.99955
5.54875,100.14,1.0014,-0.00195,0.99945
5.549375,100.14,1.0014,-0.00195,0.99945
5.55,100.14,1.0014,-0.00195,0.99945
5.550625,100.14,1.0014,-0.00195,0.99945
5.55125,100.14,1.0014,-0.00195,0.99945
5.551875,100.15,1.0015,-0.00195,0.99955
5.5525,100.16,1.0016,-0.00195,0.99965
5.553125,100.16,1.0016,-0.00195,0.99965
5.55375,100.16,1.0016,-0.00195,0.99965
5.554375,100.16,1.0016,-0.00195,0.99965
5.555,100.16,1.0016,-0.00195,0.99965
5.555625,100.17,1.0017,-0.00195,0.99975
5.55625,100.16,1.0016,-0.00195,0.99965
5.556875,100.16,1.0016,-0.00195,0.99965
5.5575,100.16,1.0016,-0.00195,0.99965
5.558125,100.16,1.0016,-0.00195,0.99965
5.55875,100.16,1.0016,-0.00195,0.99965
5.559375,100.16,1.0016,-0.00195,0.99965
5.56,100.16,1.0016,-0.00195,0.99965
5.560625,100.16,1.0016,-0.00195,0.99965
5.56125,100.16,1.0016,-0.00195,0.99965
5.561875,100.17,1.0017,-0.00195,0.99975
5.5625,100.18,1.0018,-0.00195,0.99985
5.563125,100.18,1.0018,-0.00195,0.99985
5.56375,100.18,1.0018,-0.00195,0.99985
5.564375,100.18,1.0018,-0.00195,0.99985
5.565,100.18,1.0018,-0.00195,0.99985
5.565625,100.19,1.0019,-0.00195,0.99995
5.56625,100.19,1.0019,-0.00195,0.99995
5.566875,100.19,1.0019,-0.00195,0.99995
5.5675,100.19,1.0019,-0.00195,0.99995
5.568125,100.19,1.0019,-0.00195,0.99995
5.56875,100.19,1.0019,-0.00195,0.99995
5.569375,100.19,1.0019,-0.00195,0.99995
5.57,100.19,1.0019,-0.00195,0.99995
5.570625,100.19,1.0019,-0.00195,0.99995
5.57125,100.19,1.0019,-0.00195,0.99995
5.571875,100.19,1.0019,-0.00195,0.99995
5.5725,100.19,1.0019,-0.00195,0.99995
5.573125,100.19,1.0019,-0.00195,0.99995
5.57375,100.19,1.0019,-0.00195,0.99995
5.574375,100.19,1.0019,-0.00195,0.99995
5.575,100.19,1.0019,-0.00195,0.99995
5.575625,100.2,1.002,-0.00195,1.00005
5.57625,100.2,1.002,-0.00195,1.00005
5.576875,100.2,1.002,-0.00195,1.00005
5.5775,100.2,1.002,-0.00195,1.00005
5.578125,100.2,1.002,-0.00195,1.00005
5.57875,100.2,1.002,-0.00195,1.00005
5.579375,100.2,1.002,-0.00195,1.00005
5.58,100.2,1.002,-0.00195,1.00005
5.580625,100.2,1.002,-0.00195,1.00005
5.58125,100.2,1.002,-0.00195,1.00005
5.581875,100.2,1.002,-0.00195,1.00005
5.5825,100.21,1.0021,-0.00195,1.00015
5.583125,100.21,1.0021,-0.00195,1.00015
5.58375,100.21,1.0021,-0.00195,1.00015
5.584375,100.21,1.0021,-0.00195,1.00015
5.585,100.21,1.0021,-0.00195,1.00015
5.585625,100.22,1.0022,-0.00195,1.00025
5.58625,100.22,1.0022,-0.00195,1.00025
5.586875,100.22,1.0022,-0.00195,1.00025
5.5875,100.22,1.0022,-0.00195,1.00025
5.588125,100.22,1.0022,-0.00195,1.00025
5.58875,100.22,1.0022,-0.00195,1.00025
5.589375,100.22,1.0022,-0.00195,1.00025
5.59,100.22,1.0022,-0.00195,1.00025
5.590625,100.22,1.0022,-0.00195,1.00025
5.59125,100.22,1.0022,-0.00195,1.00025
5.591875,100.22,1.0022,-0.00195,1.00025
5.5925,100.2,1.002,-0.00195,1.00005
5.593125,100.2,1.002,-0.00195,1.00005
5.59375,100.2,1.002,-0.00195,1.00005
5.594375,100.2,1.002,-0.00195,1.00005
5.595,100.2,1.002,-0.00195,1.00005
5.595625,100.21,1.0021,-0.00195,1.00015
5.59625,100.21,1.0021,-0.00195,1.00015
5.596875,100.21,1.0021,-0.00195,1.00015
5.5975,100.21,1.0021,-0.00195,1.00015
5.598125,100.21,1.0021,-0.00195,1.00015
5.59875,100.21,1.0021,-0.00195,1.00015
5.599375,100.21,1.0021,-0.00195,1.00015
5.6,100.21,1.0021,-0.00195,1.00015
5.600625,100.21,1.0021,-0.00195,1.00015
5.60125,100.21,1.0021,-0.00195,1.00015
5.601875,100.21,1.0021,-0.00195,1.00015
5.6025,100.2,1.002,-0.00195,1.00005
5.603125,100.2,1.002,-0.00195,1.00005
5.60375,100.2,1.002,-0.00195,1.00005
5.604375,100.2,1.002,-0.00195,1.00005
5.605,100.2,1.002,-0.00195,1.00005
5.605625,100.19,1.0019,-0.00195,0.99995
5.60625,100.19,1.0019,-0.00195,0.99995
5.606875,100.19,1.0019,-0.00195,0.99995
5.6075,100.19,1.0019,-0.00195,0.99995
5.608125,100.19,1.0019,-0.00195,0.99995
5.60875,100.19,1.0019,-0.00195,0.99995
5.609375,100.19,1.0019,-0.00195,0.99995
5.61,100.18,1.0018,-0.00195,0.99985
5.610625,100.19,1.0019,-0.00195,0.99995
5.61125,100.19,1.0019,-0.00195,0.99995
5.611875,100.19,1.0019,-0.00195,0.99995
5.6125,100.18,1.0018,-0.00195,0.99985
5.613125,100.18,1.0018,-0.00195,0.99985
5.61375,100.18,1.0018,-0.00195,0.99985
5.614375,100.19,1.0019,-0.00195,0.99995
5.615,100.19,1.0019,-0.00195,0.99995
5.615625,100.17,1.0017,-0.00195,0.99975
5.61625,100.17,1.0017,-0.00195,0.99975
5.616875,100.17,1.0017,-0.00195,0.99975
5.6175,100.17,1.0017,-0.00195,0.99975
5.618125,100.17,1.0017,-0.00195,0.99975
5.61875,100.17,1.0017,-0.00195,0.99975
5.619375,100.17,1.0017,-0.00195,0.99975
5.62,100.17,1.0017,-0.00195,0.99975
5.620625,100.17,1.0017,-0.00195,0.99975
5.62125,100.17,1.0017,-0.00195,0.99975
5.621875,100.17,1.0017,-0.00195,0.99975
5.6225,100.15,1.0015,-0.00195,0.99955
5.623125,100.15,1.0015,-0.00195,0.99955
5.62375,100.16,1.0016,-0.00195,0.99965
5.624375,100.16,1.0016,-0.00195,0.99965
5.625,100.16,1.0016,-0.00195,0.99965
5.625625,100.15,1.0015,-0.00195,0.99955
5.62625,100.15,1.0015,-0.00195,0.99955
5.626875,100.15,1.0015,-0.00195,0.99955
5.6275,100.15,1.0015,-0.00195,0.99955
5.628125,100.15,1.0015,-0.00195,0.99955
5.62875,100.15,1.0015,-0.00195,0.99955
5.629375,100.15,1.0015,-0.00195,0.99955
5.63,100.15,1.0015,-0.00195,0.99955
5.630625,100.15,1.0015,-0.00195,0.99955
5.63125,100.15,1.0015,-0.00195,0.99955
5.631875,100.15,1.0015,-0.00195,0.99955
5.6325,100.18,1.0018,-0.00195,0.99985
5.633125,100.18,1.0018,-0.00195,0.99985
5.63375,100.18,1.0018,-0.00195,0.99985
5.634375,100.18,1.0018,-0.00195,0.99985
5.635,100.18,1.0018,-0.00195,0.99985
5.635625,100.17,1.0017,-0.00195,0.99975
5.63625,100.17,1.0017,-0.00195,0.99975
5.636875,100.17,1.0017,-0.00195,0.99975
5.6375,100.17,1.0017,-0.00195,0.99975
5.638125,100.17,1.0017,-0.00195,0.99975
5.63875,100.17,1.0017,-0.00195,0.99975
5.639375,100.17,1.0017,-0.00195,0.99975
5.64,100.17,1.0017,-0.00195,0.99975
5.640625,100.17,1.0017,-0.00195,0.99975
5.64125,100.17,1.0017,-0.00195,0.99975
5.641875,100.17,1.0017,-0.00195,0.99975
5.6425,100.18,1.0018,-0.00195,0.99985
5.643125,100.18,1.0018,-0.00195,0.99985
5.64375,100.18,1.0018,-0.00195,0.99985
5.644375,100.18,1.0018,-0.00195,0.99985
5.645,100.18,1.0018,-0.00195,0.99985
5.645625,100.19,1.0019,-0.00195,0.99995
5.64625,100.19,1.0019,-0.00195,0.99995
5.646875,100.19,1.0019,-0.00195,0.99995
5.6475,100.18,1.0018,-0.00195,0.99985
5.648125,100.18,1.0018,-0.00195,0.99985
5.64875,100.18,1.0018,-0.00195,0.99985
5.649375,100.18,1.0018,-0.00195,0.99985
5.65,100.18,1.0018,-0.00195,0.99985
5.650625,100.18,1.0018,-0.00195,0.99985
5.65125,100.18,1.0018,-0.00195,0.99985
5.651875,100.18,1.0018,-0.00195,0.99985
5.6525,100.17,1.0017,-0.00195,0.99975
5.653125,100.18,1.0018,-0.00195,0.99985
5.65375,100.18,1.0018,-0.00195,0.99985
5.654375,100.18,1.0018,-0.00195,0.99985
5.655,100.18,1.0018,-0.00195,0.99985
5.655625,100.19,1.0019,-0.00195,0.99995
5.65625,100.2,1.002,-0.00195,1.00005
5.656875,100.19,1.0019,-0.00195,0.99995
5.6575,100.19,1.0019,-0.00195,0.99995
5.658125,100.19,1.0019,-0.00195,0.99995
5.65875,100.19,1.0019,-0.00195,0.99995
5.659375,100.19,1.0019,-0.00195,0.99995
5.66,100.19,1.0019,-0.00195,0.99995
5.660625,100.19,1.0019,-0.00195,0.99995
5.66125,100.19,1.0019,-0.00195,0.99995
5.661875,100.19,1.0019,-0.00195,0.99995
5.6625,100.21,1.0021,-0.00195,1.00015
5.663125,100.21,1.0021,-0.00195,1.00015
5.66375,100.21,1.0021,-0.00195,1.00015
5.664375,100.21,1.0021,-0.00195,1.00015
5.665,100.21,1.0021,-0.00195,1.00015
5.665625,100.22,1.0022,-0.00195,1.00025
5.66625,100.22,1.0022,-0.00195,1.00025
5.666875,100.22,1.0022,-0.00195,1.00025
5.6675,100.22,1.0022,-0.00195,1.00025
5.668125,100.22,1.0022,-0.00195,1.00025
5.66875,100.22,1.0022,-0.00195,1.00025
5.669375,100.22,1.0022,-0.00195,1.00025
5.67,100.22,1.0022,-0.00195,1.00025
5.670625,100.22,1.0022,-0.00195,1.00025
5.67125,100.22,1.0022,-0.00195,1.00025
5.671875,100.22,1.0022,-0.00195,1.00025
5.6725,100.21,1.0021,-0.00195,1.00015
5.673125,100.21,1.0021,-0.00195,1.00015
5.67375,100.21,1.0021,-0.00195,1.00015
5.674375,100.21,1.0021,-0.00195,1.00015
5.675,100.21,1.0021,-0.00195,1.00015
5.675625,100.2,1.002,-0.00195,1.00005
5.67625,100.2,1.002,-0.00195,1.00005
5.676875,100.2,1.002,-0.00195,1.00005
5.6775,100.2,1.002,-0.00195,1.00005
5.678125,100.2,1.002,-0.00195,1.00005
5.67875,100.2,1.002,-0.00195,1.00005
5.679375,100.2,1.002,-0.00195,1.00005
5.68,100.2,1.002,-0.00195,1.00005
5.680625,100.2,1.002,-0.00195,1.00005
5.68125,100.2,1.002,-0.00195,1.00005
5.681875,100.2,1.002,-0.00195,1.00005
5.6825,100.2,1.002,-0.00195,1.00005
5.683125,100.2,1.002,-0.00195,1.00005
5.68375,100.2,1.002,-0.00195,1.00005
5.684375,100.2,1.002,-0.00195,1.00005
5.685,100.2,1.002,-0.00195,1.00005
5.685625,100.18,1.0018,-0.00195,0.99985
5.68625,100.18,1.0018,-0.00195,0.99985
5.686875,100.18,1.0018,-0.00195,0.99985
5.6875,100.18,1.0018,-0.00195,0.99985
5.688125,100.18,1.0018,-0.00195,0.99985
5.68875,100.18,1.0018,-0.00195,0.99985
5.689375,100.18,1.0018,-0.00195,0.99985
5.69,100.18,1.0018,-0.00195,0.99985
5.690625,100.18,1.0018,-0.00195,0.99985
5.69125,100.18,1.0018,-0.00195,0.99985
5.691875,100.18,1.0018,-0.00195,0.99985
5.6925,100.19,1.0019,-0.00195,0.99995
5.693125,100.19,1.0019,-0.00195,0.99995
5.69375,100.19,1.0019,-0.00195,0.99995
5.694375,100.19,1.0019,-0.00195,0.99995
5.695,100.19,1.0019,-0.00195,0.99995
5.695625,100.17,1.0017,-0.00195,0.99975
5.69625,100.17,1.0017,-0.00195,0.99975
5.696875,100.17,1.0017,-0.00195,0.99975
5.6975,100.17,1.0017,-0.00195,0.99975
5.698125,100.17,1.0017,-0.00195,0.99975
5.69875,100.17,1.0017,-0.00195,0.99975
5.699375,100.17,1.0017,-0.00195,0.99975
5.7,100.17,1.0017,-0.00195,0.99975
5.700625,100.17,1.0017,-0.00195,0.99975
5.70125,100.17,1.0017,-0.00195,0.99975
5.701875,100.17,1.0017,-0.00195,0.99975
5.7025,100.15,1.0015,-0.00195,0.99955
5.703125,100.15,1.0015,-0.00195,0.99955
5.70375,100.15,1.0015,-0.00195,0.99955
5.704375,100.15,1.0015,-0.00195,0.99955
5.705,100.15,1.0015,-0.00195,0.99955
5.705625,100.15,1.0015,-0.00195,0.99955
5.70625,100.15,1.0015,-0.00195,0.99955
5.706875,100.15,1.0015,-0.00195,0.99955
5.7075,100.15,1.0015,-0.00195,0.99955
5.708125,100.15,1.0015,-0.00195,0.99955
5.70875,100.15,1.0015,-0.00195,0.99955
5.709375,100.15,1.0015,-0.00195,0.99955
5.71,100.15,1.0015,-0.00195,0.99955
5.710625,100.15,1.0015,-0.00195,0.99955
5.71125,100.15,1.0015,-0.00195,0.99955
5.711875,100.15,1.0015,-0.00195,0.99955
5.7125,100.16,1.0016,-0.00195,0.99965
5.713125,100.16,1.0016,-0.00195,0.99965
5.71375,100.16,1.0016,-0.00195,0.99965
5.714375,100.16,1.0016,-0.00195,0.99965
5.715,100.16,1.0016,-0.00195,0.99965
5.715625,100.16,1.0016,-0.00195,0.99965
5.71625,100.16,1.0016,-0.00195,0.99965
5.716875,100.16,1.0016,-0.00195,0.99965
5.7175,100.16,1.0016,-0.00195,0.99965
5.718125,100.16,1.0016,-0.00195,0.99965
5.71875,100.16,1.0016,-0.00195,0.99965
5.719375,100.16,1.0016,-0.00195,0.99965
5.72,100.16,1.0016,-0.00195,0.99965
5.720625,100.16,1.0016,-0.00195,0.99965
5.72125,100.16,1.0016,-0.00195,0.99965
5.721875,100.16,1.0016,-0.00195,0.99965
5.7225,100.17,1.0017,-0.00195,0.99975
5.723125,100.17,1.0017,-0.00195,0.99975
5.72375,100.17,1.0017,-0.00195,0.99975
5.724375,100.17,1.0017,-0.00195,0.99975
5.725,100.17,1.0017,-0.00195,0.99975
5.725625,100.18,1.0018,-0.00195,0.99985
5.72625,100.19,1.0019,-0.00195,0.99995
5.726875,100.19,1.0019,-0.00195,0.99995
5.7275,100.19,1.0019,-0.00195,0.99995
5.728125,100.18,1.0018,-0.00195,0.99985
5.72875,100.18,1.0018,-0.00195,0.99985
5.729375,100.18,1.0018,-0.00195,0.99985
5.73,100.18,1.0018,-0.00195,0.99985
5.730625,100.18,1.0018,-0.00195,0.99985
5.73125,100.18,1.0018,-0.00195,0.99985
5.731875,100.18,1.0018,-0.00195,0.99985
5.7325,100.18,1.0018,-0.00195,0.99985
5.733125,100.18,1.0018,-0.00195,0.99985
5.73375,100.18,1.0018,-0.00195,0.99985
5.734375,100.19,1.0019,-0.00195,0.99995
5.735,100.19,1.0019,-0.00195,0.99995
5.735625,100.2,1.002,-0.00195,1.00005
5.73625,100.2,1.002,-0.00195,1.00005
5.736875,100.2,1.002,-0.00195,1.00005
5.7375,100.2,1.002,-0.00195,1.00005
5.738125,100.2,1.002,-0.00195,1.00005
5.73875,100.2,1.002,-0.00195,1.00005
5.739375,100.2,1.002,-0.00195,1.00005
5.74,100.2,1.002,-0.00195,1.00005
5.740625,100.2,1.002,-0.00195,1.00005
5.74125,100.2,1.002,-0.00195,1.00005
5.741875,100.2,1.002,-0.00195,1.00005
5.7425,100.21,1.0021,-0.00195,1.00015
5.743125,100.21,1.0021,-0.00195,1.00015
5.74375,100.21,1.0021,-0.00195,1.00015
5.744375,100.21,1.0021,-0.00195,1.00015
5.745,100.21,1.0021,-0.00195,1.00015
5.745625,100.22,1.0022,-0.00195,1.00025
5.74625,100.22,1.0022,-0.00195,1.00025
5.746875,100.22,1.0022,-0.00195,1.00025
5.7475,100.22,1.0022,-0.00195,1.00025
5.748125,100.22,1.0022,-0.00195,1.00025
5.74875,100.22,1.0022,-0.00195,1.00025
5.749375,100.22,1.0022,-0.00195,1.00025
5.75,100.22,1.0022,-0.00195,1.00025
5.750625,100.22,1.0022,-0.00195,1.00025
5.75125,100.22,1.0022,-0.00195,1.00025
5.751875,100.22,1.0022,-0.00195,1.00025
5.7525,100.2,1.002,-0.00195,1.00005
5.753125,100.2,1.002,-0.00195,1.00005
5.75375,100.2,1.002,-0.00195,1.00005
5.754375,100.2,1.002,-0.00195,1.00005
5.755,100.2,1.002,-0.00195,1.00005
5.755625,100.2,1.002,-0.00195,1.00005
5.75625,100.2,1.002,-0.00195,1.00005
5.756875,100.2,1.002,-0.00195,1.00005
5.7575,100.2,1.002,-0.00195,1.00005
5.758125,100.2,1.002,-0.00195,1.00005
5.75875,100.2,1.002,-0.00195,1.00005
5.759375,100.2,1.002,-0.00195,1.00005
5.76,100.2,1.002,-0.00195,1.00005
5.760625,100.2,1.002,-0.00195,1.00005
5.76125,100.2,1.002,-0.00195,1.00005
5.761875,100.2,1.002,-0.00195,1.00005
5.7625,100.2,1.002,-0.00195,1.00005
5.763125,100.2,1.002,-0.00195,1.00005
5.76375,100.2,1.002,-0.00195,1.00005
5.764375,100.2,1.002,-0.00195,1.00005
5.765,100.2,1.002,-0.00195,1.00005
5.765625,100.18,1.0018,-0.00195,0.99985
5.76625,100.18,1.0018,-0.00195,0.99985
5.766875,100.18,1.0018,-0.00195,0.99985
5.7675,100.18,1.0018,-0.00195,0.99985
5.768125,100.18,1.0018,-0.00195,0.99985
5.76875,100.18,1.0018,-0.00195,0.99985
5.769375,100.18,1.0018,-0.00195,0.99985
5.77,100.18,1.0018,-0.00195,0.99985
5.770625,100.18,1.0018,-0.00195,0.99985
5.77125,100.18,1.0018,-0.00195,0.99985
5.771875,100.18,1.0018,-0.00195,0.99985
5.7725,100.18,1.0018,-0.00195,0.99985
5.773125,100.18,1.0018,-0.00195,0.99985
5.77375,100.18,1.0018,-0.00195,0.99985
5.774375,100.18,1.0018,-0.00195,0.99985
5.775,100.18,1.0018,-0.00195,0.99985
5.775625,100.17,1.0017,-0.00195,0.99975
5.77625,100.16,1.0016,-0.00195,0.99965
5.776875,100.16,1.0016,-0.00195,0.99965
5.7775,100.16,1.0016,-0.00195,0.99965
5.778125,100.16,1.0016,-0.00195,0.99965
5.77875,100.16,1.0016,-0.00195,0.99965
5.779375,100.16,1.0016,-0.00195,0.99965
5.78,100.16,1.0016,-0.00195,0.99965
5.780625,100.16,1.0016,-0.00195,0.99965
5.78125,100.16,1.0016,-0.00195,0.99965
5.781875,100.16,1.0016,-0.00195,0.99965
5.7825,100.15,1.0015,-0.00195,0.99955
5.783125,100.15,1.0015,-0.00195,0.99955
5.78375,100.15,1.0015,-0.00195,0.99955
5.784375,100.15,1.0015,-0.00195,0.99955
5.785,100.15,1.0015,-0.00195,0.99955
5.785625,100.14,1.0014,-0.00195,0.99945
5.78625,100.14,1.0014,-0.00195,0.99945
5.786875,100.14,1.0014,-0.00195,0.99945
5.7875,100.14,1.0014,-0.00195,0.99945
5.788125,100.14,1.0014,-0.00195,0.99945
5.78875,100.14,1.0014,-0.00195,0.99945
5.789375,100.14,1.0014,-0.00195,0.99945
5.79,100.14,1.0014,-0.00195,0.99945
5.790625,100.14,1.0014,-0.00195,0.99945
5.79125,100.14,1.0014,-0.00195,0.99945
5.791875,100.14,1.0014,-0.00195,0.99945
5.7925,100.14,1.0014,-0.00195,0.99945
5.793125,100.14,1.0014,-0.00195,0.99945
5.79375,100.14,1.0014,-0.00195,0.99945
5.794375,100.14,1.0014,-0.00195,0.99945
5.795,100.14,1.0014,-0.00195,0.99945
5.795625,100.14,1.0014,-0.00195,0.99945
5.79625,100.14,1.0014,-0.00195,0.99945
5.796875,100.14,1.0014,-0.00195,0.99945
5.7975,100.14,1.0014,-0.00195,0.99945
5.798125,100.14,1.0014,-0.00195,0.99945
5.79875,100.14,1.0014,-0.00195,0.99945
5.799375,100.14,1.0014,-0.00195,0.99945
5.8,100.14,1.0014,-0.00195,0.99945
5.800625,100.14,1.0014,-0.00195,0.99945
5.80125,100.14,1.0014,-0.00195,0.99945
5.801875,100.13,1.0013,-0.00195,0.99935
5.8025,100.13,1.0013,-0.00195,0.99935
5.803125,100.13,1.0013,-0.00195,0.99935
5.80375,100.13,1.0013,-0.00195,0.99935
5.804375,100.14,1.0014,-0.00195,0.99945
5.805,100.14,1.0014,-0.00195,0.99945
5.805625,100.13,1.0013,-0.00195,0.99935
5.80625,100.13,1.0013,-0.00195,0.99935
5.806875,100.13,1.0013,-0.00195,0.99935
5.8075,100.13,1.0013,-0.00195,0.99935
5.808125,100.13,1.0013,-0.00195,0.99935
5.80875,100.13,1.0013,-0.00195,0.99935
5.809375,100.13,1.0013,-0.00195,0.99935
5.81,100.13,1.0013,-0.00195,0.99935
5.810625,100.13,1.0013,-0.00195,0.99935
5.81125,100.13,1.0013,-0.00195,0.99935
5.811875,100.13,1.0013,-0.00195,0.99935
5.8125,100.15,1.0015,-0.00195,0.99955
5.813125,100.15,1.0015,-0.00195,0.99955
5.81375,100.15,1.0015,-0.00195,0.99955
5.814375,100.15,1.0015,-0.00195,0.99955
5.815,100.15,1.0015,-0.00195,0.99955
5.815625,100.15,1.0015,-0.00195,0.99955
5.81625,100.15,1.0015,-0.00195,0.99955
5.816875,100.15,1.0015,-0.00195,0.99955
5.8175,100.15,1.0015,-0.00195,0.99955
5.818125,100.15,1.0015,-0.00195,0.99955
5.81875,100.15,1.0015,-0.00195,0.99955
5.819375,100.15,1.0015,-0.00195,0.99955
5.82,100.15,1.0015,-0.00195,0.99955
5.820625,100.15,1.0015,-0.00195,0.99955
5.82125,100.15,1.0015,-0.00195,0.99955
5.821875,100.15,1.0015,-0.00195,0.99955
5.8225,100.18,1.0018,-0.00195,0.99985
5.823125,100.18,1.0018,-0.00195,0.99985
5.82375,100.18,1.0018,-0.00195,0.99985
5.824375,100.18,1.0018,-0.00195,0.99985
5.825,100.18,1.0018,-0.00195,0.99985
5.825625,100.19,1.0019,-0.00195,0.99995
5.82625,100.2,1.002,-0.00195,1.00005
5.826875,100.2,1.002,-0.00195,1.00005
5.8275,100.2,1.002,-0.00195,1.00005
5.828125,100.2,1.002,-0.00195,1.00005
5.82875,100.2,1.002,-0.00195,1.00005
5.829375,100.2,1.002,-0.00195,1.00005
5.83,100.2,1.002,-0.00195,1.00005
5.830625,100.2,1.002,-0.00195,1.00005
5.83125,100.2,1.002,-0.00195,1.00005
5.831875,100.2,1.002,-0.00195,1.00005
5.8325,100.19,1.0019,-0.00195,0.99995
5.833125,100.19,1.0019,-0.00195,0.99995
5.83375,100.19,1.0019,-0.00195,0.99995
5.834375,100.19,1.0019,-0.00195,0.99995
5.835,100.19,1.0019,-0.00195,0.99995
5.835625,100.2,1.002,-0.00195,1.00005
5.83625,100.21,1.0021,-0.00195,1.00015
5.836875,100.21,1.0021,-0.00195,1.00015
5.8375,100.21,1.0021,-0.00195,1.00015
5.838125,100.21,1.0021,-0.00195,1.00015
5.83875,100.21,1.0021,-0.00195,1.00015
5.839375,100.21,1.0021,-0.00195,1.00015
5.84,100.21,1.0021,-0.00195,1.00015
5.840625,100.21,1.0021,-0.00195,1.00015
5.84125,100.21,1.0021,-0.00195,1.00015
5.841875,100.21,1.0021,-0.00195,1.00015
5.8425,100.21,1.0021,-0.00195,1.00015
5.843125,100.21,1.0021,-0.00195,1.00015
5.84375,100.21,1.0021,-0.00195,1.00015
5.844375,100.21,1.0021,-0.00195,1.00015
5.845,100.21,1.0021,-0.00195,1.00015
5.845625,100.21,1.0021,-0.00195,1.00015
5.84625,100.21,1.0021,-0.00195,1.00015
5.846875,100.21,1.0021,-0.00195,1.00015
5.8475,100.21,1.0021,-0.00195,1.00015
5.848125,100.21,1.0021,-0.00195,1.00015
5.84875,100.21,1.0021,-0.00195,1.00015
5.849375,100.21,1.0021,-0.00195,1.00015
5.85,100.21,1.0021,-0.00195,1.00015
5.850625,100.21,1.0021,-0.00195,1.00015
5.85125,100.21,1.0021,-0.00195,1.00015
5.851875,100.21,1.0021,-0.00195,1.00015
5.8525,100.19,1.0019,-0.00195,0.99995
5.853125,100.19,1.0019,-0.00195,0.99995
5.85375,100.19,1.0019,-0.00195,0.99995
5.854375,100.19,1.0019,-0.00195,0.99995
5.855,100.19,1.0019,-0.00195,0.99995
5.855625,100.19,1.0019,-0.00195,0.99995
5.85625,100.19,1.0019,-0.00195,0.99995
5.856875,100.19,1.0019,-0.00195,0.99995
5.8575,100.19,1.0019,-0.00195,0.99995
5.858125,100.19,1.0019,-0.00195,0.99995
5.85875,100.19,1.0019,-0.00195,0.99995
5.859375,100.19,1.0019,-0.00195,0.99995
5.86,100.19,1.0019,-0.00195,0.99995
5.860625,100.19,1.0019,-0.00195,0.99995
