t,UAB(V),1,UAB
4.670625,100.06,1.0006,1.00087
4.67125,100.06,1.0006,1.00087
4.671875,100.06,1.0006,1.00087
4.6725,100.06,1.0006,1.00087
4.673125,100.06,1.0006,1.00087
4.67375,100.06,1.0006,1.00087
4.674375,100.06,1.0006,1.00087
4.675,100.06,1.0006,1.00087
4.675625,100.06,1.0006,1.00087
4.67625,100.06,1.0006,1.00087
4.676875,100.06,1.0006,1.00087
4.6775,100.07,1.0007,1.00097
4.678125,100.07,1.0007,1.00097
4.67875,100.07,1.0007,1.00097
4.679375,100.06,1.0006,1.00087
4.68,100.07,1.0007,1.00097
4.680625,100.07,1.0007,1.00097
4.68125,100.07,1.0007,1.00097
4.681875,100.06,1.0006,1.00087
4.6825,100.06,1.0006,1.00087
4.683125,100.06,1.0006,1.00087
4.68375,100.07,1.0007,1.00097
4.684375,100.07,1.0007,1.00097
4.685,100.07,1.0007,1.00097
4.685625,100.07,1.0007,1.00097
4.68625,100.07,1.0007,1.00097
4.686875,100.07,1.0007,1.00097
4.6875,100.07,1.0007,1.00097
4.688125,100.07,1.0007,1.00097
4.68875,100.07,1.0007,1.00097
4.689375,100.06,1.0006,1.00087
4.69,100.06,1.0006,1.00087
4.690625,100.06,1.0006,1.00087
4.69125,100.07,1.0007,1.00097
4.691875,100.07,1.0007,1.00097
4.6925,100.07,1.0007,1.00097
4.693125,100.07,1.0007,1.00097
4.69375,100.07,1.0007,1.00097
4.694375,100.07,1.0007,1.00097
4.695,100.07,1.0007,1.00097
4.695625,100.07,1.0007,1.00097
4.69625,100.07,1.0007,1.00097
4.696875,100.07,1.0007,1.00097
4.6975,100.07,1.0007,1.00097
4.698125,100.07,1.0007,1.00097
4.69875,100.07,1.0007,1.00097
4.699375,100.07,1.0007,1.00097
4.7,100.07,1.0007,1.00097
4.700625,100.07,1.0007,1.00097
4.70125,100.08,1.0008,1.00107
4.701875,100.07,1.0007,1.00097
4.7025,100.07,1.0007,1.00097
4.703125,100.07,1.0007,1.00097
4.70375,100.07,1.0007,1.00097
4.704375,100.07,1.0007,1.00097
4.705,100.07,1.0007,1.00097
4.705625,100.07,1.0007,1.00097
4.70625,100.07,1.0007,1.00097
4.706875,100.07,1.0007,1.00097
4.7075,100.07,1.0007,1.00097
4.708125,100.06,1.0006,1.00087
4.70875,100.06,1.0006,1.00087
4.709375,100.06,1.0006,1.00087
4.71,100.06,1.0006,1.00087
4.710625,100.06,1.0006,1.00087
4.71125,100.06,1.0006,1.00087
4.711875,100.07,1.0007,1.00097
4.7125,100.06,1.0006,1.00087
4.713125,100.05,1.0005,1.00077
4.71375,100.05,1.0005,1.00077
4.714375,100.05,1.0005,1.00077
4.715,100.05,1.0005,1.00077
4.715625,100.05,1.0005,1.00077
4.71625,100.05,1.0005,1.00077
4.716875,100.05,1.0005,1.00077
4.7175,100.05,1.0005,1.00077
4.718125,100.05,1.0005,1.00077
4.71875,100.05,1.0005,1.00077
4.719375,100.04,1.0004,1.00067
4.72,100.04,1.0004,1.00067
4.720625,100.04,1.0004,1.00067
4.72125,100.04,1.0004,1.00067
4.721875,100.04,1.0004,1.00067
4.7225,100.03,1.0003,1.00057
4.723125,100.03,1.0003,1.00057
4.72375,100.03,1.0003,1.00057
4.724375,100.03,1.0003,1.00057
4.725,100.03,1.0003,1.00057
4.725625,100.03,1.0003,1.00057
4.72625,100.03,1.0003,1.00057
4.726875,100.03,1.0003,1.00057
4.7275,100.04,1.0004,1.00067
4.728125,100.04,1.0004,1.00067
4.72875,100.03,1.0003,1.00057
4.729375,100.04,1.0004,1.00067
4.73,100.04,1.0004,1.00067
4.730625,100.04,1.0004,1.00067
4.73125,100.04,1.0004,1.00067
4.731875,100.04,1.0004,1.00067
4.7325,100.04,1.0004,1.00067
4.733125,100.04,1.0004,1.00067
4.73375,100.04,1.0004,1.00067
4.734375,100.04,1.0004,1.00067
4.735,100.04,1.0004,1.00067
4.735625,100.04,1.0004,1.00067
4.73625,100.04,1.0004,1.00067
4.736875,100.04,1.0004,1.00067
4.7375,100.04,1.0004,1.00067
4.738125,100.04,1.0004,1.00067
4.73875,100.04,1.0004,1.00067
4.739375,100.04,1.0004,1.00067
4.74,100.04,1.0004,1.00067
4.740625,100.04,1.0004,1.00067
4.74125,100.03,1.0003,1.00057
4.741875,100.03,1.0003,1.00057
4.7425,100.03,1.0003,1.00057
4.743125,100.03,1.0003,1.00057
4.74375,100.03,1.0003,1.00057
4.744375,100.03,1.0003,1.00057
4.745,100.03,1.0003,1.00057
4.745625,100.03,1.0003,1.00057
4.74625,100.03,1.0003,1.00057
4.746875,100.03,1.0003,1.00057
4.7475,100.03,1.0003,1.00057
4.748125,100.03,1.0003,1.00057
4.74875,100.03,1.0003,1.00057
4.749375,100.03,1.0003,1.00057
4.75,100.04,1.0004,1.00067
4.750625,100.04,1.0004,1.00067
4.75125,100.04,1.0004,1.00067
4.751875,100.04,1.0004,1.00067
4.7525,100.04,1.0004,1.00067
4.753125,100.04,1.0004,1.00067
4.75375,100.03,1.0003,1.00057
4.754375,100.03,1.0003,1.00057
4.755,100.04,1.0004,1.00067
4.755625,100.04,1.0004,1.00067
4.75625,100.04,1.0004,1.00067
4.756875,100.04,1.0004,1.00067
4.7575,100.04,1.0004,1.00067
4.758125,100.04,1.0004,1.00067
4.75875,100.04,1.0004,1.00067
4.759375,100.04,1.0004,1.00067
4.76,100.04,1.0004,1.00067
4.760625,100.04,1.0004,1.00067
4.76125,100.04,1.0004,1.00067
4.761875,100.04,1.0004,1.00067
4.7625,100.04,1.0004,1.00067
4.763125,100.04,1.0004,1.00067
4.76375,100.04,1.0004,1.00067
4.764375,100.04,1.0004,1.00067
4.765,100.04,1.0004,1.00067
4.765625,100.04,1.0004,1.00067
4.76625,100.04,1.0004,1.00067
4.766875,100.04,1.0004,1.00067
4.7675,100.04,1.0004,1.00067
4.768125,100.04,1.0004,1.00067
4.76875,100.04,1.0004,1.00067
4.769375,100.04,1.0004,1.00067
4.77,100.04,1.0004,1.00067
4.770625,100.04,1.0004,1.00067
4.77125,100.03,1.0003,1.00057
4.771875,100.04,1.0004,1.00067
4.7725,100.05,1.0005,1.00077
4.773125,100.05,1.0005,1.00077
4.77375,100.05,1.0005,1.00077
4.774375,100.05,1.0005,1.00077
4.775,100.05,1.0005,1.00077
4.775625,100.05,1.0005,1.00077
4.77625,100.05,1.0005,1.00077
4.776875,100.05,1.0005,1.00077
4.7775,100.05,1.0005,1.00077
4.778125,100.05,1.0005,1.00077
4.77875,100.05,1.0005,1.00077
4.779375,100.05,1.0005,1.00077
4.78,100.05,1.0005,1.00077
4.780625,100.05,1.0005,1.00077
4.78125,100.05,1.0005,1.00077
4.781875,100.05,1.0005,1.00077
4.7825,100.05,1.0005,1.00077
4.783125,100.05,1.0005,1.00077
4.78375,100.05,1.0005,1.00077
4.784375,100.05,1.0005,1.00077
4.785,100.05,1.0005,1.00077
4.785625,100.05,1.0005,1.00077
4.78625,100.04,1.0004,1.00067
4.786875,100.04,1.0004,1.00067
4.7875,100.04,1.0004,1.00067
4.788125,100.04,1.0004,1.00067
4.78875,100.04,1.0004,1.00067
4.789375,100.04,1.0004,1.00067
4.79,100.04,1.0004,1.00067
4.790625,100.04,1.0004,1.00067
4.79125,100.04,1.0004,1.00067
4.791875,100.03,1.0003,1.00057
4.7925,100.02,1.0002,1.00047
4.793125,100.02,1.0002,1.00047
4.79375,100.03,1.0003,1.00057
4.794375,100.02,1.0002,1.00047
4.795,100.02,1.0002,1.00047
4.795625,100.02,1.0002,1.00047
4.79625,100.02,1.0002,1.00047
4.796875,100.02,1.0002,1.00047
4.7975,100.02,1.0002,1.00047
4.798125,100.02,1.0002,1.00047
4.79875,100.03,1.0003,1.00057
4.799375,100.03,1.0003,1.00057
4.8,100.03,1.0003,1.00057
4.800625,100.03,1.0003,1.00057
4.80125,100.03,1.0003,1.00057
4.801875,100.04,1.0004,1.00067
4.8025,100.04,1.0004,1.00067
4.803125,100.04,1.0004,1.00067
4.80375,100.04,1.0004,1.00067
4.804375,100.04,1.0004,1.00067
4.805,100.04,1.0004,1.00067
4.805625,100.04,1.0004,1.00067
4.80625,100.04,1.0004,1.00067
4.806875,100.05,1.0005,1.00077
4.8075,100.04,1.0004,1.00067
4.808125,100.04,1.0004,1.00067
4.80875,100.04,1.0004,1.00067
4.809375,100.03,1.0003,1.00057
4.81,100.03,1.0003,1.00057
4.810625,100.03,1.0003,1.00057
4.81125,100.03,1.0003,1.00057
4.811875,100.03,1.0003,1.00057
4.8125,100.03,1.0003,1.00057
4.813125,100.03,1.0003,1.00057
4.81375,100.03,1.0003,1.00057
4.814375,100.03,1.0003,1.00057
4.815,100.03,1.0003,1.00057
4.815625,100.03,1.0003,1.00057
4.81625,100.03,1.0003,1.00057
4.816875,100.03,1.0003,1.00057
4.8175,100.03,1.0003,1.00057
4.818125,100.03,1.0003,1.00057
4.81875,100.03,1.0003,1.00057
4.819375,100.03,1.0003,1.00057
4.82,100.03,1.0003,1.00057
4.820625,100.03,1.0003,1.00057
4.82125,100.03,1.0003,1.00057
4.821875,100.02,1.0002,1.00047
4.8225,100.02,1.0002,1.00047
4.823125,100.02,1.0002,1.00047
4.82375,100.02,1.0002,1.00047
4.824375,100.02,1.0002,1.00047
4.825,100.02,1.0002,1.00047
4.825625,100.02,1.0002,1.00047
4.82625,100.02,1.0002,1.00047
4.826875,100.01,1.0001,1.00037
4.8275,100.01,1.0001,1.00037
4.828125,100.01,1.0001,1.00037
4.82875,100.02,1.0002,1.00047
4.829375,100.03,1.0003,1.00057
4.83,100.03,1.0003,1.00057
4.830625,100.03,1.0003,1.00057
4.83125,100.03,1.0003,1.00057
4.831875,100.02,1.0002,1.00047
4.8325,100.02,1.0002,1.00047
4.833125,100.02,1.0002,1.00047
4.83375,100.02,1.0002,1.00047
4.834375,100.02,1.0002,1.00047
4.835,100.02,1.0002,1.00047
4.835625,100.02,1.0002,1.00047
4.83625,100.02,1.0002,1.00047
4.836875,100.02,1.0002,1.00047
4.8375,100.02,1.0002,1.00047
4.838125,100.02,1.0002,1.00047
4.83875,100.02,1.0002,1.00047
4.839375,100.03,1.0003,1.00057
4.84,100.02,1.0002,1.00047
4.840625,100.02,1.0002,1.00047
4.84125,100.02,1.0002,1.00047
4.841875,100.02,1.0002,1.00047
4.8425,100.02,1.0002,1.00047
4.843125,100.03,1.0003,1.00057
4.84375,100.03,1.0003,1.00057
4.844375,100.03,1.0003,1.00057
4.845,100.02,1.0002,1.00047
4.845625,100.02,1.0002,1.00047
4.84625,100.02,1.0002,1.00047
4.846875,100.02,1.0002,1.00047
4.8475,100.03,1.0003,1.00057
4.848125,100.03,1.0003,1.00057
4.84875,100.02,1.0002,1.00047
4.849375,100.02,1.0002,1.00047
4.85,100.02,1.0002,1.00047
4.850625,100.02,1.0002,1.00047
4.85125,100.02,1.0002,1.00047
4.851875,100.02,1.0002,1.00047
4.8525,100.03,1.0003,1.00057
4.853125,100.02,1.0002,1.00047
4.85375,100.02,1.0002,1.00047
4.854375,100.02,1.0002,1.00047
4.855,100.02,1.0002,1.00047
4.855625,100.02,1.0002,1.00047
4.85625,100.02,1.0002,1.00047
4.856875,100.02,1.0002,1.00047
4.8575,100.03,1.0003,1.00057
4.858125,100.03,1.0003,1.00057
4.85875,100.03,1.0003,1.00057
4.859375,100.03,1.0003,1.00057
4.86,100.04,1.0004,1.00067
4.860625,100.04,1.0004,1.00067
4.86125,100.04,1.0004,1.00067
4.861875,100.05,1.0005,1.00077
4.8625,100.05,1.0005,1.00077
4.863125,100.05,1.0005,1.00077
4.86375,100.05,1.0005,1.00077
4.864375,100.05,1.0005,1.00077
4.865,100.05,1.0005,1.00077
4.865625,100.05,1.0005,1.00077
4.86625,100.05,1.0005,1.00077
4.866875,100.05,1.0005,1.00077
4.8675,100.04,1.0004,1.00067
4.868125,100.04,1.0004,1.00067
4.86875,100.05,1.0005,1.00077
4.869375,100.05,1.0005,1.00077
4.87,100.05,1.0005,1.00077
4.870625,100.05,1.0005,1.00077
4.87125,100.05,1.0005,1.00077
4.871875,100.06,1.0006,1.00087
4.8725,100.05,1.0005,1.00077
4.873125,100.05,1.0005,1.00077
4.87375,100.05,1.0005,1.00077
4.874375,100.05,1.0005,1.00077
4.875,100.05,1.0005,1.00077
4.875625,100.05,1.0005,1.00077
4.87625,100.05,1.0005,1.00077
4.876875,100.05,1.0005,1.00077
4.8775,100.05,1.0005,1.00077
4.878125,100.04,1.0004,1.00067
4.87875,100.04,1.0004,1.00067
4.879375,100.03,1.0003,1.00057
4.88,100.03,1.0003,1.00057
4.880625,100.03,1.0003,1.00057
4.88125,100.03,1.0003,1.00057
4.881875,100.03,1.0003,1.00057
4.8825,100.03,1.0003,1.00057
4.883125,100.03,1.0003,1.00057
4.88375,100.03,1.0003,1.00057
4.884375,100.03,1.0003,1.00057
4.885,100.03,1.0003,1.00057
4.885625,100.03,1.0003,1.00057
4.88625,100.03,1.0003,1.00057
4.886875,100.03,1.0003,1.00057
4.8875,100.04,1.0004,1.00067
4.888125,100.04,1.0004,1.00067
4.88875,100.05,1.0005,1.00077
4.889375,100.05,1.0005,1.00077
4.89,100.04,1.0004,1.00067
4.890625,100.04,1.0004,1.00067
4.89125,100.04,1.0004,1.00067
4.891875,100.04,1.0004,1.00067
4.8925,100.04,1.0004,1.00067
4.893125,100.04,1.0004,1.00067
4.89375,100.04,1.0004,1.00067
4.894375,100.04,1.0004,1.00067
4.895,100.04,1.0004,1.00067
4.895625,100.04,1.0004,1.00067
4.89625,100.04,1.0004,1.00067
4.896875,100.04,1.0004,1.00067
4.8975,100.04,1.0004,1.00067
4.898125,100.04,1.0004,1.00067
4.89875,100.04,1.0004,1.00067
4.899375,100.05,1.0005,1.00077
4.9,100.04,1.0004,1.00067
4.900625,100.05,1.0005,1.00077
4.90125,100.05,1.0005,1.00077
4.901875,100.05,1.0005,1.00077
4.9025,100.05,1.0005,1.00077
4.903125,100.05,1.0005,1.00077
4.90375,100.05,1.0005,1.00077
4.904375,100.05,1.0005,1.00077
4.905,100.05,1.0005,1.00077
4.905625,100.05,1.0005,1.00077
4.90625,100.05,1.0005,1.00077
4.906875,100.05,1.0005,1.00077
4.9075,100.04,1.0004,1.00067
4.908125,100.04,1.0004,1.00067
4.90875,100.04,1.0004,1.00067
4.909375,100.05,1.0005,1.00077
4.91,100.04,1.0004,1.00067
4.910625,100.05,1.0005,1.00077
4.91125,100.04,1.0004,1.00067
4.911875,100.04,1.0004,1.00067
4.9125,100.04,1.0004,1.00067
4.913125,100.04,1.0004,1.00067
4.91375,100.04,1.0004,1.00067
4.914375,100.04,1.0004,1.00067
4.915,100.04,1.0004,1.00067
4.915625,100.04,1.0004,1.00067
4.91625,100.04,1.0004,1.00067
4.916875,100.04,1.0004,1.00067
4.9175,100.04,1.0004,1.00067
4.918125,100.05,1.0005,1.00077
4.91875,100.04,1.0004,1.00067
4.919375,100.04,1.0004,1.00067
4.92,100.05,1.0005,1.00077
4.920625,100.04,1.0004,1.00067
4.92125,100.04,1.0004,1.00067
4.921875,100.04,1.0004,1.00067
4.9225,100.04,1.0004,1.00067
4.923125,100.04,1.0004,1.00067
4.92375,100.04,1.0004,1.00067
4.924375,100.04,1.0004,1.00067
4.925,100.04,1.0004,1.00067
4.925625,100.04,1.0004,1.00067
4.92625,100.04,1.0004,1.00067
4.926875,100.04,1.0004,1.00067
4.9275,100.04,1.0004,1.00067
4.928125,100.04,1.0004,1.00067
4.92875,100.04,1.0004,1.00067
4.929375,100.03,1.0003,1.00057
4.93,100.04,1.0004,1.00067
4.930625,100.03,1.0003,1.00057
4.93125,100.03,1.0003,1.00057
4.931875,100.03,1.0003,1.00057
4.9325,100.04,1.0004,1.00067
4.933125,100.04,1.0004,1.00067
4.93375,100.03,1.0003,1.00057
4.934375,100.03,1.0003,1.00057
4.935,100.03,1.0003,1.00057
4.935625,100.03,1.0003,1.00057
4.93625,100.03,1.0003,1.00057
4.936875,100.03,1.0003,1.00057
4.9375,100.04,1.0004,1.00067
4.938125,100.03,1.0003,1.00057
4.93875,100.03,1.0003,1.00057
4.939375,100.03,1.0003,1.00057
4.94,100.03,1.0003,1.00057
4.940625,100.03,1.0003,1.00057
4.94125,100.04,1.0004,1.00067
4.941875,100.04,1.0004,1.00067
4.9425,100.04,1.0004,1.00067
4.943125,100.03,1.0003,1.00057
4.94375,100.03,1.0003,1.00057
4.944375,100.03,1.0003,1.00057
4.945,100.03,1.0003,1.00057
4.945625,100.03,1.0003,1.00057
4.94625,100.03,1.0003,1.00057
4.946875,100.03,1.0003,1.00057
4.9475,100.03,1.0003,1.00057
4.948125,100.03,1.0003,1.00057
4.94875,100.04,1.0004,1.00067
4.949375,100.04,1.0004,1.00067
4.95,100.04,1.0004,1.00067
4.950625,100.04,1.0004,1.00067
4.95125,100.04,1.0004,1.00067
4.951875,100.04,1.0004,1.00067
4.9525,100.03,1.0003,1.00057
4.953125,100.03,1.0003,1.00057
4.95375,100.03,1.0003,1.00057
4.954375,100.03,1.0003,1.00057
4.955,100.03,1.0003,1.00057
4.955625,100.03,1.0003,1.00057
4.95625,100.03,1.0003,1.00057
4.956875,100.03,1.0003,1.00057
4.9575,100.03,1.0003,1.00057
4.958125,100.04,1.0004,1.00067
4.95875,100.04,1.0004,1.00067
4.959375,100.03,1.0003,1.00057
4.96,100.03,1.0003,1.00057
4.960625,100.03,1.0003,1.00057
4.96125,100.03,1.0003,1.00057
4.961875,100.03,1.0003,1.00057
4.9625,100.03,1.0003,1.00057
4.963125,100.03,1.0003,1.00057
4.96375,100.03,1.0003,1.00057
4.964375,100.03,1.0003,1.00057
4.965,100.03,1.0003,1.00057
4.965625,100.03,1.0003,1.00057
4.96625,100.03,1.0003,1.00057
4.966875,100.03,1.0003,1.00057
4.9675,100.03,1.0003,1.00057
4.968125,100.03,1.0003,1.00057
4.96875,100.03,1.0003,1.00057
4.969375,100.03,1.0003,1.00057
4.97,100.03,1.0003,1.00057
4.970625,100.03,1.0003,1.00057
4.97125,100.04,1.0004,1.00067
