t,UAB,UFD(V),IFD(A)
0.06375,0.955,166.016,532.26
0.06383,0.955,166.016,532.26
0.06391,0.955,166.016,532.26
0.06398,0.955,165.405,532.26
0.06406,0.955,165.405,532.26
0.06414,0.955,166.016,532.26
0.06422,0.955,165.405,532.26
0.0643,0.955,165.405,532.26
0.06438,0.955,164.795,532.26
0.06445,0.955,164.795,532.26
0.06453,0.955,164.185,532.26
0.06461,0.955,164.185,532.26
0.06469,0.955,163.574,532.26
0.06477,0.955,162.964,532.26
0.06484,0.955,162.354,532.26
0.06492,0.955,161.743,532.26
0.065,0.955,161.743,532.26
0.06508,0.955,161.133,532.26
0.06516,0.955,161.133,532.26
0.06523,0.955,161.133,532.26
0.06531,0.955,161.133,532.26
0.06539,0.955,161.133,532.26
0.06547,0.955,161.133,532.26
0.06555,0.955,161.133,532.26
0.06563,0.955,161.743,532.26
0.0657,0.955,161.743,532.26
0.06578,0.955,161.743,532.26
0.06586,0.955,162.354,532.26
0.06594,0.955,162.354,532.26
0.06602,0.955,162.964,532.26
0.06609,0.955,162.964,532.26
0.06617,0.956,163.574,532.26
0.06625,0.956,163.574,532.26
0.06633,0.956,164.185,532.26
0.06641,0.956,164.795,532.26
0.06648,0.956,164.795,532.26
0.06656,0.956,164.795,532.26
0.06664,0.956,165.405,532.26
0.06672,0.956,165.405,532.26
0.0668,0.956,165.405,532.26
0.06688,0.956,165.405,532.26
0.06695,0.956,166.016,532.26
0.06703,0.956,166.016,532.26
0.06711,0.956,166.016,532.26
0.06719,0.956,166.016,532.26
0.06727,0.956,166.016,532.26
0.06734,0.956,166.016,533.481
0.06742,0.956,166.016,532.26
0.0675,0.956,165.405,532.26
0.06758,0.956,165.405,533.481
0.06766,0.956,164.795,533.481
0.06773,0.956,164.795,532.26
0.06781,0.956,164.795,533.481
0.06789,0.956,164.185,532.26
0.06797,0.956,163.574,532.26
0.06805,0.956,163.574,533.481
0.06813,0.956,162.964,532.26
0.0682,0.956,162.354,532.26
0.06828,0.956,161.743,532.26
0.06836,0.956,161.743,533.481
0.06844,0.956,161.133,532.26
0.06852,0.956,161.133,532.26
0.06859,0.956,161.133,532.26
0.06867,0.956,161.133,533.481
0.06875,0.956,161.133,532.26
0.06883,0.956,161.133,532.26
0.06891,0.956,161.133,532.26
0.06898,0.956,161.743,532.26
0.06906,0.956,161.743,532.26
0.06914,0.956,162.354,532.26
0.06922,0.956,162.354,532.26
0.0693,0.956,162.964,532.26
0.06938,0.956,162.964,533.481
0.06945,0.956,163.574,532.26
0.06953,0.956,163.574,532.26
0.06961,0.956,164.185,532.26
0.06969,0.956,164.185,532.26
0.06977,0.956,164.185,532.26
0.06984,0.956,164.795,532.26
0.06992,0.956,164.795,532.26
0.07,0.956,165.405,532.26
0.07008,0.956,165.405,532.26
0.07016,0.956,166.016,532.26
0.07023,0.956,166.016,532.26
0.07031,0.956,166.016,532.26
0.07039,0.956,166.016,532.26
0.07047,0.956,166.016,532.26
0.07055,0.956,166.016,532.26
0.07063,0.956,166.016,533.481
0.0707,0.956,166.016,532.26
0.07078,0.956,166.016,532.26
0.07086,0.956,166.016,532.26
0.07094,0.956,165.405,532.26
0.07102,0.956,165.405,533.481
0.07109,0.956,164.795,533.481
0.07117,0.956,164.795,532.26
0.07125,0.956,164.185,532.26
0.07133,0.955,164.185,533.481
0.07141,0.955,163.574,533.481
0.07148,0.956,162.964,532.26
0.07156,0.955,162.354,532.26
0.07164,0.955,161.743,533.481
0.07172,0.955,161.743,532.26
0.0718,0.955,161.133,532.26
0.07188,0.955,161.133,533.481
0.07195,0.955,161.133,532.26
0.07203,0.955,161.133,532.26
0.07211,0.955,161.133,533.481
0.07219,0.955,161.743,532.26
0.07227,0.955,161.743,532.26
0.07234,0.955,161.743,532.26
0.07242,0.955,161.743,533.481
0.0725,0.955,162.354,532.26
0.07258,0.955,162.354,532.26
0.07266,0.955,162.964,532.26
0.07273,0.955,162.964,533.481
0.07281,0.955,163.574,532.26
0.07289,0.955,163.574,532.26
0.07297,0.955,164.185,533.481
0.07305,0.955,164.795,533.481
0.07313,0.955,164.795,532.26
0.0732,0.955,164.795,533.481
0.07328,0.955,165.405,533.481
0.07336,0.955,165.405,532.26
0.07344,0.955,165.405,533.481
0.07352,0.955,166.016,533.481
0.07359,0.955,166.016,533.481
0.07367,0.955,166.016,532.26
0.07375,0.955,166.016,532.26
0.07383,0.955,166.016,532.26
0.07391,0.955,166.016,532.26
0.07398,0.955,166.016,532.26
0.07406,0.955,166.016,533.481
0.07414,0.955,166.016,533.481
0.07422,0.955,165.405,533.481
0.0743,0.955,165.405,533.481
0.07438,0.955,165.405,532.26
0.07445,0.955,164.795,533.481
0.07453,0.955,164.185,532.26
0.07461,0.955,164.185,533.481
0.07469,0.955,163.574,533.481
0.07477,0.955,162.964,533.481
0.07484,0.955,162.354,533.481
0.07492,0.955,162.354,532.26
0.075,0.955,161.743,533.481
0.07508,0.955,161.743,533.481
0.07516,0.955,161.133,532.26
0.07523,0.955,161.133,532.26
0.07531,0.955,161.133,532.26
0.07539,0.955,161.133,532.26
0.07547,0.955,161.133,532.26
0.07555,0.956,161.133,532.26
0.07563,0.956,161.743,532.26
0.0757,0.956,161.743,532.26
0.07578,0.956,161.743,533.481
0.07586,0.956,162.354,532.26
0.07594,0.956,162.354,532.26
0.07602,0.956,162.964,532.26
0.07609,0.956,162.964,532.26
0.07617,0.956,163.574,532.26
0.07625,0.956,163.574,532.26
0.07633,0.956,164.185,532.26
0.07641,0.956,164.185,533.481
0.07648,0.956,164.795,532.26
0.07656,0.956,164.795,532.26
0.07664,0.956,165.405,532.26
0.07672,0.956,165.405,532.26
0.0768,0.956,165.405,532.26
0.07688,0.956,166.016,532.26
0.07695,0.956,166.016,532.26
0.07703,0.956,166.016,532.26
0.07711,0.956,166.016,532.26
0.07719,0.956,166.016,532.26
0.07727,0.956,166.016,532.26
0.07734,0.956,166.016,532.26
0.07742,0.956,166.016,532.26
0.0775,0.956,166.016,532.26
0.07758,0.956,165.405,532.26
0.07766,0.956,165.405,532.26
0.07773,0.956,165.405,532.26
0.07781,0.956,164.795,532.26
0.07789,0.956,164.185,532.26
0.07797,0.956,164.185,532.26
0.07805,0.956,163.574,532.26
0.07813,0.957,162.964,532.26
0.0782,0.957,162.354,532.26
0.07828,0.957,162.354,532.26
0.07836,0.957,161.743,532.26
0.07844,0.957,161.133,532.26
0.07852,0.957,161.133,532.26
0.07859,0.957,161.133,532.26
0.07867,0.957,161.133,532.26
0.07875,0.957,161.133,532.26
0.07883,0.957,161.133,532.26
0.07891,0.957,161.133,532.26
0.07898,0.957,161.133,532.26
0.07906,0.957,161.743,532.26
0.07914,0.957,161.743,532.26
0.07922,0.957,162.354,532.26
0.0793,0.957,162.354,532.26
0.07938,0.956,162.964,532.26
0.07945,0.956,162.964,532.26
0.07953,0.956,162.964,532.26
0.07961,0.956,163.574,532.26
0.07969,0.956,164.185,532.26
0.07977,0.956,164.185,532.26
0.07984,0.956,164.185,532.26
0.07992,0.956,164.795,532.26
0.08,0.956,164.795,532.26
0.08008,0.956,165.405,532.26
0.08016,0.956,165.405,532.26
0.08023,0.956,165.405,532.26
0.08031,0.956,165.405,532.26
0.08039,0.956,166.016,532.26
0.08047,0.956,166.016,532.26
0.08055,0.956,166.016,532.26
0.08063,0.956,166.016,532.26
0.0807,0.956,165.405,532.26
0.08078,0.956,165.405,533.481
0.08086,0.956,165.405,532.26
0.08094,0.956,165.405,532.26
0.08102,0.956,164.795,532.26
0.08109,0.956,164.795,532.26
0.08117,0.956,164.185,532.26
0.08125,0.956,164.185,532.26
0.08133,0.956,163.574,532.26
0.08141,0.956,162.964,532.26
0.08148,0.956,162.964,532.26
0.08156,0.956,162.354,532.26
0.08164,0.956,161.743,532.26
0.08172,0.955,161.133,532.26
0.0818,0.955,161.133,532.26
0.08188,0.955,161.133,532.26
0.08195,0.955,161.133,532.26
0.08203,0.955,161.133,532.26
0.08211,0.955,160.523,532.26
0.08219,0.955,161.133,532.26
0.08227,0.955,161.133,532.26
0.08234,0.955,161.133,532.26
0.08242,0.955,161.743,532.26
0.0825,0.955,161.743,532.26
0.08258,0.955,162.354,532.26
0.08266,0.955,162.354,532.26
0.08273,0.955,162.964,532.26
0.08281,0.955,162.964,532.26
0.08289,0.955,162.964,532.26
0.08297,0.955,163.574,532.26
0.08305,0.955,164.185,532.26
0.08313,0.955,164.185,532.26
0.0832,0.955,164.795,532.26
0.08328,0.955,164.795,532.26
0.08336,0.955,165.405,532.26
0.08344,0.955,165.405,532.26
0.08352,0.955,165.405,532.26
0.08359,0.955,165.405,532.26
0.08367,0.955,165.405,532.26
0.08375,0.955,166.016,532.26
0.08383,0.955,166.016,532.26
0.08391,0.955,165.405,532.26
0.08398,0.955,165.405,532.26
0.08406,0.955,165.405,532.26
0.08414,0.955,165.405,532.26
0.08422,0.955,165.405,532.26
0.0843,0.955,165.405,532.26
0.08438,0.955,164.795,532.26
0.08445,0.955,164.795,532.26
0.08453,0.955,164.185,532.26
0.08461,0.955,163.574,532.26
0.08469,0.955,163.574,532.26
0.08477,0.955,162.964,532.26
0.08484,0.956,162.354,532.26
0.08492,0.955,162.354,532.26
0.085,0.955,161.743,532.26
0.08508,0.955,161.133,532.26
0.08516,0.955,161.133,532.26
0.08523,0.956,161.133,532.26
0.08531,0.956,160.523,532.26
0.08539,0.956,161.133,532.26
0.08547,0.956,161.133,532.26
0.08555,0.956,161.133,532.26
0.08563,0.956,161.133,532.26
0.0857,0.956,161.743,532.26
0.08578,0.956,161.743,532.26
0.08586,0.956,162.354,532.26
0.08594,0.956,162.354,532.26
0.08602,0.956,162.964,532.26
0.08609,0.956,162.964,532.26
0.08617,0.956,163.574,532.26
0.08625,0.956,163.574,532.26
0.08633,0.956,164.185,532.26
0.08641,0.956,164.185,532.26
0.08648,0.956,164.795,532.26
0.08656,0.956,164.795,532.26
0.08664,0.956,164.795,532.26
0.08672,0.956,165.405,532.26
0.0868,0.956,165.405,532.26
0.08688,0.956,165.405,532.26
0.08695,0.956,166.016,532.26
0.08703,0.956,166.016,532.26
0.08711,0.956,166.016,532.26
0.08719,0.956,166.016,532.26
0.08727,0.956,166.016,532.26
0.08734,0.956,166.016,532.26
0.08742,0.956,166.016,532.26
0.0875,0.956,166.016,532.26
0.08758,0.957,165.405,532.26
0.08766,0.957,165.405,532.26
0.08773,0.957,164.795,532.26
0.08781,0.957,164.795,532.26
0.08789,0.957,164.185,533.481
0.08797,0.957,164.185,532.26
0.08805,0.957,163.574,532.26
0.08813,0.957,162.964,533.481
0.0882,0.957,162.354,533.481
0.08828,0.957,161.743,532.26
0.08836,0.957,161.743,532.26
0.08844,0.957,161.133,532.26
0.08852,0.957,161.133,532.26
0.08859,0.957,161.133,532.26
0.08867,0.957,161.133,532.26
0.08875,0.957,161.133,532.26
0.08883,0.957,161.133,532.26
0.08891,0.957,161.133,532.26
0.08898,0.957,161.743,532.26
0.08906,0.957,161.743,532.26
0.08914,0.957,162.354,532.26
0.08922,0.957,162.354,532.26
0.0893,0.957,162.354,532.26
0.08938,0.957,162.964,532.26
0.08945,0.957,162.964,532.26
0.08953,0.957,163.574,532.26
0.08961,0.957,164.185,532.26
0.08969,0.957,164.185,532.26
0.08977,0.957,164.185,532.26
0.08984,0.957,164.795,532.26
0.08992,0.956,164.795,532.26
0.09,0.956,165.405,532.26
0.09008,0.956,165.405,532.26
0.09016,0.956,165.405,532.26
0.09023,0.956,166.016,532.26
0.09031,0.956,166.016,532.26
0.09039,0.956,166.016,532.26
0.09047,0.956,166.016,532.26
0.09055,0.956,166.016,532.26
0.09063,0.956,166.016,533.481
0.0907,0.956,166.016,533.481
0.09078,0.956,166.016,533.481
0.09086,0.956,165.405,533.481
0.09094,0.956,166.016,533.481
0.09102,0.956,165.405,533.481
0.09109,0.956,165.405,533.481
0.09117,0.956,164.795,533.481
0.09125,0.956,164.185,532.26
0.09133,0.956,164.185,533.481
0.09141,0.956,163.574,533.481
0.09148,0.956,162.964,532.26
0.09156,0.956,162.354,533.481
0.09164,0.956,162.354,532.26
0.09172,0.955,161.743,533.481
0.0918,0.955,161.743,532.26
0.09188,0.955,161.133,533.481
0.09195,0.955,161.133,532.26
0.09203,0.955,161.133,532.26
0.09211,0.955,161.133,533.481
0.09219,0.955,161.133,532.26
0.09227,0.955,161.133,532.26
0.09234,0.955,161.743,532.26
0.09242,0.955,161.743,532.26
0.0925,0.955,162.354,533.481
0.09258,0.955,162.354,532.26
0.09266,0.955,162.964,532.26
0.09273,0.955,162.964,532.26
0.09281,0.955,162.964,532.26
0.09289,0.955,163.574,532.26
0.09297,0.955,163.574,532.26
0.09305,0.955,164.185,532.26
0.09313,0.955,164.185,532.26
0.0932,0.955,164.795,532.26
0.09328,0.955,165.405,532.26
0.09336,0.955,165.405,532.26
0.09344,0.955,165.405,532.26
0.09352,0.955,165.405,532.26
0.09359,0.955,166.016,532.26
0.09367,0.955,166.016,533.481
0.09375,0.955,166.016,533.481
0.09383,0.955,166.016,532.26
0.09391,0.955,166.016,533.481
0.09398,0.955,166.016,533.481
0.09406,0.955,166.016,532.26
0.09414,0.955,166.016,532.26
0.09422,0.955,165.405,533.481
0.0943,0.955,165.405,532.26
0.09438,0.955,165.405,533.481
0.09445,0.955,164.795,533.481
0.09453,0.955,164.795,532.26
0.09461,0.955,164.185,532.26
0.09469,0.955,163.574,533.481
0.09477,0.955,163.574,533.481
0.09484,0.955,162.354,532.26
0.09492,0.955,162.354,533.481
0.095,0.955,161.743,532.26
0.09508,0.955,161.743,532.26
0.09516,0.955,161.133,532.26
0.09523,0.955,161.133,532.26
0.09531,0.955,161.133,532.26
0.09539,0.955,161.133,532.26
0.09547,0.955,161.133,532.26
0.09555,0.955,161.133,532.26
0.09563,0.955,161.133,533.481
0.0957,0.955,161.133,533.481
0.09578,0.955,161.743,532.26
0.09586,0.956,161.743,533.481
0.09594,0.956,162.354,532.26
0.09602,0.956,162.354,532.26
0.09609,0.956,162.964,533.481
0.09617,0.956,162.964,532.26
0.09625,0.956,163.574,532.26
0.09633,0.956,163.574,532.26
0.09641,0.956,164.185,532.26
0.09648,0.956,164.185,532.26
0.09656,0.956,164.795,532.26
0.09664,0.956,164.795,532.26
0.09672,0.956,164.795,533.481
0.0968,0.956,165.405,532.26
0.09688,0.956,165.405,532.26
0.09695,0.956,165.405,532.26
0.09703,0.956,165.405,532.26
0.09711,0.956,166.016,532.26
0.09719,0.956,165.405,532.26
0.09727,0.956,166.016,532.26
0.09734,0.956,166.016,532.26
0.09742,0.956,166.016,532.26
0.0975,0.956,165.405,532.26
0.09758,0.956,165.405,532.26
0.09766,0.956,165.405,532.26
0.09773,0.956,164.795,532.26
0.09781,0.956,164.795,532.26
0.09789,0.956,164.185,532.26
0.09797,0.956,164.185,532.26
0.09805,0.956,163.574,532.26
0.09813,0.956,162.964,533.481
0.0982,0.956,162.354,532.26
0.09828,0.956,161.743,532.26
0.09836,0.956,161.743,532.26
0.09844,0.956,161.133,532.26
0.09852,0.956,161.133,532.26
0.09859,0.956,161.133,532.26
0.09867,0.956,161.133,532.26
0.09875,0.956,161.133,532.26
0.09883,0.956,161.133,532.26
0.09891,0.956,161.133,532.26
0.09898,0.956,161.133,532.26
0.09906,0.956,161.743,532.26
0.09914,0.956,162.354,532.26
0.09922,0.956,162.354,532.26
0.0993,0.956,162.354,532.26
0.09938,0.956,162.964,532.26
0.09945,0.956,162.964,532.26
0.09953,0.956,163.574,532.26
0.09961,0.956,163.574,532.26
0.09969,0.956,164.185,532.26
0.09977,0.956,164.185,532.26
0.09984,0.956,164.795,532.26
0.09992,0.956,164.795,532.26
0.1,0.956,165.405,532.26
0.10008,0.956,165.405,532.26
0.10016,0.956,165.405,532.26
0.10023,0.956,165.405,532.26
0.10031,0.956,166.016,532.26
0.10039,0.956,166.016,532.26
0.10047,0.956,166.016,532.26
0.10055,0.956,166.016,532.26
0.10063,0.956,166.016,532.26
0.1007,0.956,166.016,532.26
0.10078,0.956,166.016,532.26
0.10086,0.956,166.016,532.26
0.10094,0.956,165.405,532.26
0.10102,0.956,165.405,532.26
0.10109,0.956,164.795,532.26
0.10117,0.956,164.795,532.26
0.10125,0.956,164.185,532.26
0.10133,0.956,164.185,532.26
0.10141,0.956,163.574,532.26
0.10148,0.956,162.964,532.26
0.10156,0.956,162.354,532.26
0.10164,0.955,161.743,532.26
0.10172,0.955,161.743,532.26
0.1018,0.955,161.743,532.26
0.10188,0.955,161.133,532.26
0.10195,0.955,161.133,532.26
0.10203,0.955,161.133,532.26
0.10211,0.955,161.133,532.26
0.10219,0.955,161.133,532.26
0.10227,0.955,161.133,532.26
0.10234,0.955,161.743,532.26
0.10242,0.955,161.743,532.26
0.1025,0.955,162.354,532.26
0.10258,0.955,162.354,532.26
0.10266,0.955,162.354,532.26
0.10273,0.955,162.964,532.26
0.10281,0.955,162.964,532.26
0.10289,0.955,163.574,532.26
0.10297,0.955,163.574,532.26
0.10305,0.955,164.185,532.26
0.10313,0.955,164.185,532.26
0.1032,0.955,164.795,532.26
0.10328,0.955,164.795,532.26
0.10336,0.955,165.405,532.26
0.10344,0.955,165.405,532.26
0.10352,0.955,165.405,532.26
0.10359,0.955,165.405,532.26
0.10367,0.955,166.016,532.26
0.10375,0.955,166.016,532.26
0.10383,0.955,166.016,532.26
0.10391,0.955,166.016,532.26
0.10398,0.955,166.016,532.26
0.10406,0.955,166.016,532.26
0.10414,0.955,166.016,532.26
0.10422,0.955,166.016,532.26
0.1043,0.955,165.405,532.26
0.10438,0.955,164.795,532.26
0.10445,0.955,165.405,532.26
0.10453,0.955,164.795,532.26
0.10461,0.955,164.185,532.26
0.10469,0.955,163.574,532.26
0.10477,0.955,163.574,532.26
0.10484,0.955,162.964,532.26
0.10492,0.955,162.354,532.26
0.105,0.955,161.743,532.26
0.10508,0.955,161.743,532.26
0.10516,0.955,161.133,532.26
0.10523,0.955,161.133,532.26
0.10531,0.955,161.133,532.26
0.10539,0.955,161.133,532.26
0.10547,0.955,161.133,532.26
0.10555,0.955,161.133,532.26
0.10563,0.955,161.743,532.26
0.1057,0.955,161.743,532.26
0.10578,0.955,161.743,532.26
0.10586,0.955,161.743,532.26
0.10594,0.955,162.354,532.26
0.10602,0.955,162.354,532.26
0.10609,0.955,162.964,532.26
0.10617,0.955,162.964,532.26
0.10625,0.955,163.574,532.26
0.10633,0.956,163.574,532.26
0.10641,0.956,164.185,532.26
0.10648,0.956,164.795,532.26
0.10656,0.956,164.795,532.26
0.10664,0.956,164.795,532.26
0.10672,0.956,164.795,532.26
0.1068,0.956,165.405,532.26
0.10688,0.956,165.405,532.26
0.10695,0.956,166.016,532.26
0.10703,0.956,166.016,532.26
0.10711,0.956,166.016,532.26
0.10719,0.956,166.016,532.26
0.10727,0.956,166.016,532.26
0.10734,0.956,166.016,532.26
0.10742,0.956,166.016,532.26
0.1075,0.956,166.016,532.26
0.10758,0.956,165.405,532.26
0.10766,0.956,165.405,532.26
0.10773,0.956,165.405,533.481
0.10781,0.956,164.795,533.481
0.10789,0.956,164.185,532.26
0.10797,0.956,164.185,533.481
0.10805,0.956,163.574,532.26
0.10813,0.956,162.964,532.26
0.1082,0.956,162.964,532.26
0.10828,0.956,162.354,532.26
0.10836,0.956,161.743,532.26
0.10844,0.956,161.743,532.26
0.10852,0.956,161.133,532.26
0.10859,0.956,161.133,533.481
0.10867,0.956,161.133,532.26
0.10875,0.956,161.133,532.26
0.10883,0.956,161.133,533.481
0.10891,0.956,161.133,532.26
0.10898,0.956,161.133,532.26
0.10906,0.956,161.743,532.26
0.10914,0.956,161.743,532.26
0.10922,0.956,162.354,532.26
0.1093,0.956,162.354,532.26
0.10938,0.956,162.354,532.26
0.10945,0.956,162.964,532.26
0.10953,0.956,162.964,532.26
0.10961,0.956,163.574,532.26
0.10969,0.956,163.574,532.26
0.10977,0.956,164.185,532.26
0.10984,0.956,164.185,532.26
0.10992,0.956,164.795,532.26
0.11,0.956,164.795,532.26
0.11008,0.956,164.795,532.26
0.11016,0.956,165.405,532.26
0.11023,0.956,165.405,532.26
0.11031,0.956,165.405,532.26
0.11039,0.956,165.405,532.26
0.11047,0.956,165.405,532.26
0.11055,0.956,166.016,532.26
0.11063,0.956,166.016,533.481
0.1107,0.956,166.016,532.26
0.11078,0.956,165.405,532.26
0.11086,0.956,165.405,532.26
0.11094,0.956,165.405,533.481
0.11102,0.956,165.405,533.481
0.11109,0.956,164.795,532.26
0.11117,0.956,164.795,532.26
0.11125,0.955,164.185,533.481
0.11133,0.955,164.185,532.26
0.11141,0.955,163.574,532.26
0.11148,0.955,162.964,533.481
0.11156,0.956,162.354,532.26
0.11164,0.955,161.743,532.26
0.11172,0.955,161.743,533.481
0.1118,0.955,161.133,532.26
0.11188,0.955,161.133,533.481
0.11195,0.955,161.133,532.26
0.11203,0.955,160.523,532.26
0.11211,0.955,160.523,533.481
0.11219,0.955,161.133,532.26
0.11227,0.955,161.133,532.26
0.11234,0.955,161.133,533.481
0.11242,0.955,161.743,532.26
0.1125,0.955,161.743,532.26
0.11258,0.955,161.743,532.26
0.11266,0.955,162.354,532.26
0.11273,0.955,162.354,532.26
0.11281,0.955,162.964,532.26
0.11289,0.955,162.964,532.26
0.11297,0.955,163.574,533.481
0.11305,0.955,163.574,533.481
0.11313,0.955,164.185,532.26
0.1132,0.955,164.185,532.26
0.11328,0.955,164.185,533.481
0.11336,0.955,164.795,532.26
0.11344,0.955,164.795,532.26
0.11352,0.955,165.405,533.481
0.11359,0.955,165.405,532.26
0.11367,0.955,165.405,532.26
0.11375,0.955,165.405,533.481
0.11383,0.955,165.405,532.26
0.11391,0.955,165.405,532.26
0.11398,0.955,165.405,532.26
0.11406,0.955,166.016,532.26
0.11414,0.955,165.405,532.26
0.11422,0.955,165.405,532.26
0.1143,0.955,165.405,532.26
0.11438,0.955,165.405,532.26
0.11445,0.955,164.795,533.481
0.11453,0.955,164.185,532.26
0.11461,0.955,164.185,532.26
0.11469,0.955,163.574,533.481
0.11477,0.955,162.964,532.26
0.11484,0.955,162.964,532.26
0.11492,0.955,162.354,533.481
0.115,0.955,161.743,532.26
0.11508,0.955,161.133,532.26
0.11516,0.955,161.133,533.481
0.11523,0.955,161.133,533.481
0.11531,0.955,161.133,532.26
0.11539,0.955,161.133,533.481
0.11547,0.955,161.133,532.26
0.11555,0.955,161.133,532.26
0.11563,0.955,161.133,532.26
0.1157,0.955,161.133,533.481
0.11578,0.955,161.743,532.26
0.11586,0.955,161.743,532.26
0.11594,0.955,162.354,533.481
0.11602,0.955,162.354,532.26
0.11609,0.955,162.964,532.26
0.11617,0.955,162.964,532.26
0.11625,0.955,163.574,532.26
0.11633,0.956,163.574,532.26
0.11641,0.956,164.185,532.26
0.11648,0.956,164.185,532.26
0.11656,0.956,164.795,532.26
0.11664,0.956,164.795,532.26
0.11672,0.956,165.405,532.26
0.1168,0.956,165.405,532.26
0.11688,0.956,165.405,532.26
0.11695,0.956,165.405,532.26
0.11703,0.956,166.016,532.26
