t,UAB
0.170937,0.9551
0.171094,0.9551
0.17125,0.9551
0.171406,0.9551
0.171563,0.9551
0.171719,0.9551
0.171875,0.9551
0.172031,0.9551
0.172187,0.9551
0.172344,0.9551
0.1725,0.9551
0.172656,0.9551
0.172813,0.9551
0.172969,0.9551
0.173125,0.9551
0.173281,0.9551
0.173437,0.9551
0.173594,0.9551
0.17375,0.9551
0.173906,0.9551
0.174063,0.9551
0.174219,0.9551
0.174375,0.9551
0.174531,0.9551
0.174688,0.9551
0.174844,0.9551
0.175,0.9551
0.175156,0.9551
0.175313,0.9551
0.175469,0.9551
0.175625,0.9551
0.175781,0.9551
0.175938,0.9551
0.176094,0.9551
0.17625,0.9551
0.176406,0.9551
0.176563,0.9551
0.176719,0.9551
0.176875,0.9551
0.177031,0.9551
0.177188,0.9551
0.177344,0.9551
0.1775,0.9551
0.177656,0.9551
0.177813,0.9551
0.177969,0.9551
0.178125,0.9551
0.178281,0.9551
0.178438,0.9551
0.178594,0.9551
0.17875,0.9551
0.178906,0.9551
0.179063,0.9551
0.179219,0.9551
0.179375,0.9551
0.179531,0.9551
0.179688,0.9551
0.179844,0.9551
0.18,0.9551
0.180156,0.9551
0.180312,0.9551
0.180469,0.9551
0.180625,0.9551
0.180781,0.9551
0.180938,0.9551
0.181094,0.9551
0.18125,0.9551
0.181406,0.9551
0.181562,0.9551
0.181719,0.9551
0.181875,0.9551
0.182031,0.9551
0.182188,0.9551
0.182344,0.9551
0.1825,0.9551
0.182656,0.9551
0.182812,0.9551
0.182969,0.9551
0.183125,0.9551
0.183281,0.9551
0.183438,0.9551
0.183594,0.9551
0.18375,0.9551
0.183906,0.9551
0.184062,0.9551
0.184219,0.9551
0.184375,0.9551
0.184531,0.9551
0.184688,0.9551
0.184844,0.9551
0.185,0.9551
0.185156,0.9551
0.185312,0.9551
0.185469,0.9551
0.185625,0.9551
0.185781,0.9551
0.185938,0.9551
0.186094,0.9551
0.18625,0.9551
0.186406,0.9551
0.186562,0.9551
0.186719,0.9551
0.186875,0.9551
0.187031,0.9551
0.187188,0.9551
0.187344,0.9551
0.1875,0.955
0.187656,0.955
0.187812,0.955
0.187969,0.955
0.188125,0.955
0.188281,0.955
0.188438,0.955
0.188594,0.955
0.18875,0.955
0.188906,0.955
0.189062,0.955
0.189219,0.955
0.189375,0.955
0.189531,0.955
0.189688,0.955
0.189844,0.955
0.19,0.955
0.190156,0.955
0.190313,0.955
0.190469,0.955
0.190625,0.955
0.190781,0.955
0.190938,0.955
0.191094,0.955
0.19125,0.955
0.191406,0.955
0.191563,0.955
0.191719,0.955
0.191875,0.955
0.192031,0.955
0.192188,0.955
0.192344,0.955
0.1925,0.955
0.192656,0.955
0.192813,0.955
0.192969,0.955
0.193125,0.955
0.193281,0.955
0.193438,0.955
0.193594,0.955
0.19375,0.955
0.193906,0.955
0.194063,0.955
0.194219,0.955
0.194375,0.955
0.194531,0.955
0.194688,0.955
0.194844,0.955
0.195,0.955
0.195156,0.955
0.195313,0.955
0.195469,0.955
0.195625,0.955
0.195781,0.955
0.195937,0.955
0.196094,0.955
0.19625,0.955
0.196406,0.955
0.196563,0.955
0.196719,0.955
0.196875,0.955
0.197031,0.955
0.197187,0.955
0.197344,0.955
0.1975,0.955
0.197656,0.955
0.197813,0.955
0.197969,0.955
0.198125,0.9551
0.198281,0.9551
0.198437,0.9551
0.198594,0.9551
0.19875,0.9551
0.198906,0.9551
0.199063,0.9551
0.199219,0.9551
0.199375,0.9551
0.199531,0.9551
0.199687,0.9551
0.199844,0.9551
0.2,0.9551
0.200156,0.9551
0.200313,0.9551
0.200469,0.9551
0.200625,0.9551
0.200781,0.9551
0.200937,0.9551
0.201094,0.9551
0.20125,0.9551
0.201406,0.9551
0.201563,0.9551
0.201719,0.9551
0.201875,0.9551
0.202031,0.9551
0.202187,0.9551
0.202344,0.9551
0.2025,0.9551
0.202656,0.9551
0.202813,0.9551
0.202969,0.9551
0.203125,0.9551
0.203281,0.9551
0.203437,0.9551
0.203594,0.9551
0.20375,0.9551
0.203906,0.9551
0.204063,0.9551
0.204219,0.9551
0.204375,0.9551
0.204531,0.9551
0.204687,0.9551
0.204844,0.9551
0.205,0.9551
0.205156,0.9551
0.205313,0.9551
0.205469,0.9551
0.205625,0.9551
0.205781,0.9551
